Dates,ES1 Index,NQ1 Index,VG1 Index,BZ1 Index,TY1 Comdty,RX1 Comdty,EC1 Curncy,BP1 Curncy,UC1 Curncy,CL1 Comdty,CO1 Comdty
05/28/2007,1367.08,1988.72,2738.2,160853,73.71875,82.57,1.53181,201.02,5763.464,278.91,90.88
05/29/2007,1371.81,2002.91,2747.4,158895,73.609375,82.46,1.53169,200.56,5788.153,270.14,88.82
05/30/2007,1382.17,2019.72,2743.1,161684,73.609375,82.54,1.52919,200.13,5756.248,271.59,88.44
05/31/2007,1381.27,2029.96,2770.1,160786,73.53125,82.38,1.53192,200.52,5708.598,273.82,88.7
06/01/2007,1387.13,2029.96,2794.7,164094,73.25,82.13,1.53067,200.77,5634.641,278.4,90.04
06/04/2007,1387.8,2034.69,2783.6,163461,73.359375,82.18,1.53556,201.61,5708.648,283.23,91.78
06/05/2007,1381.95,2033.9,2773.2,163000,73.15625,81.95,1.53943,201.8,5758.494,280.66,91.84
06/06/2007,1366.4,2010.79,2727.8,160254,73.234375,82.21,1.53749,201.84,5797.089,282.16,92.59
06/07/2007,1341.85,1977.69,2689.7,160254,72.734375,81.63,1.52896,200.29,5797.089,286.31,92.85
06/08/2007,1358.75,2005.53,2684.8,161059,72.703125,81.44,1.52088,199.22,5808.537,277.03,89.43
06/11/2007,1361,2001.86,2708.1,162228,72.6875,81.48,1.52031,199.48,5749.029,282.2,90.68
06/12/2007,1345.23,1988.99,2694.6,158702,72.234375,81.21,1.51565,200.21,5750.701,279.55,89.68
06/13/2007,1365.5,2008.95,2702,162428,72.375,81.05,1.51451,199.92,5751.537,283.44,91.02
06/14/2007,1373.76,2023.47,2750.8,164877,72.3125,81.02,1.51428,199.51,5698.726,289.39,92.85
06/15/2007,1381.12,2042.65,2793.5,167892,72.515625,81.02,1.52236,200.09,5649.185,290.89,93
06/18/2007,1379.56,2040.32,2786.2,167686,72.640625,80.93,1.52622,200.93,5632.334,295.55,93.92
06/19/2007,1382.23,2039.8,2785.6,167920,72.9375,81.17,1.52747,201.48,5631.528,295.21,93.48
06/20/2007,1362.6,2019.84,2796.5,165905,72.734375,81.07,1.52679,202.05,5703.006,292.32,91.63
06/21/2007,1370.41,2038.5,2761.1,168011,72.59375,81.03,1.52327,201.77,5667.423,291.43,91.37
06/22/2007,1356.8,2020.09,2751.4,165954,72.75,80.96,1.53189,202.51,5744.134,293.51,92.62
06/25/2007,1350.56,2012.84,2750.2,165438,73.046875,81.18,1.53189,202.45,5767.185,293.68,92.85
06/26/2007,1336.5,1996.76,2725.2,165104,72.953125,81.32,1.532,202.48,5771.885,287.7,91.31
06/27/2007,1355.46,2027.87,2711.7,165793,73.109375,81.64,1.52951,202.37,5743.179,292.79,91.77
06/28/2007,1353.9,2027.61,2734.9,166454,72.90625,81.58,1.52792,202.7,5676.72,295.34,91.76
06/29/2007,1352.34,2028.39,2754.4,165744,73.25,81.44,1.53926,203.36,5698.415,300.05,92.92
07/02/2007,1366.17,2044.98,2747.7,169498,73.421875,81.86,1.54959,204.26,5654.272,301.79,94.51
07/03/2007,1370.86,2058.46,2772.7,170420,73.1875,81.52,1.54891,204.4,5636.603,303.15,94.9
07/04/2007,1370.86,2058.46,2777,170147,73.1875,81.3,1.54891,204.4,5632.715,303.15,95.05
07/05/2007,1369.3,2071.95,2759.3,170596,72.734375,81.06,1.54653,203.83,5647.977,304.85,97.27
07/06/2007,1376.43,2083.35,2776.4,172201,72.5,80.83,1.54891,203.66,5608.64,309.09,98.4
07/09/2007,1376.43,2082.83,2781.3,172201,72.65625,80.88,1.54902,204.11,5608.64,306.46,98.61
07/10/2007,1356.36,2065.72,2748.3,170220,73.203125,81.38,1.56116,205.31,5580.918,309.09,99.41
07/11/2007,1366.17,2083.87,2731.3,171937,73.0625,81.44,1.56479,206.02,5573.947,308.03,98.16
07/12/2007,1388.26,2110.06,2768.5,175818,72.859375,81.21,1.56706,205.69,5525.641,307.78,99.41
07/13/2007,1392.05,2122.5,2788,176051,72.875,81.14,1.56751,206.04,5489.018,313.85,100.93
07/16/2007,1391.83,2124.31,2795.3,174719,73.1875,81.41,1.56683,206.38,5509.19,314.78,99.87
07/17/2007,1390.93,2137.02,2783.1,175247,73.015625,81.29,1.56683,207.29,5480.215,314.23,98.88
07/18/2007,1387.37,2135.98,2746.5,174789,73.359375,81.61,1.56819,208.04,5479.844,318.6,100.49
07/19/2007,1391.83,2141.94,2770.9,177159,73.28125,81.69,1.56921,207.57,5462.164,321.86,101.68
07/20/2007,1378.67,2131.31,2724.5,174938,73.625,82.3,1.57092,208.18,5471.491,320.67,101.64
07/23/2007,1382.23,2129.5,2747.1,176503,73.578125,82.33,1.56887,208.53,5425.692,316.87,100.62
07/24/2007,1358.59,2100.46,2705.6,168584,73.703125,82.37,1.5716,209.12,5478.58,311.24,98.29
07/25/2007,1360.6,2101.5,2673.9,169965,73.875,82.53,1.55787,207.85,5497.937,321.06,99.91
07/26/2007,1327.8,2074.54,2609.2,163290,74.53125,82.92,1.56139,207.65,5680.558,317.12,98.42
07/27/2007,1301.03,2036.17,2596.4,162313,74.421875,83.02,1.55084,205.39,5581.544,325.88,99.84
07/30/2007,1321.33,2067.02,2598.9,165920,74.3125,83.19,1.55537,204.96,5521.347,325.08,99.15
07/31/2007,1304.6,2017.76,2640.4,165010,74.453125,82.91,1.55549,206.18,5536.909,330.91,100.87
08/01/2007,1311.74,2033.06,2592.2,162825,74.46875,82.94,1.55186,205.51,5556.486,323.81,98.64
08/02/2007,1322.22,2053.28,2625.1,165948,74.484375,82.76,1.5556,206.28,5511.661,325.2,99.18
08/03/2007,1287.65,2011.28,2588.5,159382,74.765625,83.07,1.56797,207.2,5572.751,319.36,97.86
08/06/2007,1309.73,2035.13,2577.5,160868,74.625,83.06,1.56763,205.72,5600.345,304.89,93.17
08/07/2007,1322.89,2047.06,2619,162804,74.546875,82.92,1.5632,205.11,5608.824,306.42,94
08/08/2007,1342.08,2073.24,2673.9,166809,74.0625,82.44,1.5674,206.36,5538.04,305.27,92.94
08/09/2007,1301.03,2017.5,2617.8,162549,74.421875,82.65,1.55458,205.11,5650.54,302.9,91.91
08/10/2007,1294.79,2000.39,2555.6,159834,74.5,82.88,1.55605,205.04,5705.941,302.4,92.15
08/13/2007,1298.35,2014.39,2607.4,158726,74.53125,82.77,1.54721,204.07,5698.451,303.03,91.94
08/14/2007,1279.84,1985.61,2569,155064,74.765625,82.91,1.53813,202.42,5829.372,306.25,92.31
08/15/2007,1262.21,1948.02,2564.1,148201,74.984375,83.02,1.52905,202.06,5942.953,310.27,93.85
08/16/2007,1271.14,1925.21,2495.8,141189,75.4375,83.48,1.52236,200.52,6143.795,300.41,90.99
08/17/2007,1293.89,1962.28,2554.3,147229,75.265625,83.34,1.53019,200.63,5931.425,304.55,91.86
08/20/2007,1293,1967.99,2554.3,148543,75.390625,83.44,1.53087,201.47,5955.786,300.91,91.09
08/21/2007,1294.12,1990.8,2553.7,149508,75.59375,83.65,1.52928,200.88,5963.698,295.01,89.58
08/22/2007,1310.62,2016.98,2586.7,155182,75.4375,83.31,1.53654,201.83,5900.224,293.7,89.59
08/23/2007,1308.62,2011.28,2590.9,155579,75.40625,83.44,1.53926,203.02,5823.32,296.12,91.11
08/24/2007,1323.79,2042.39,2594,159418,75.296875,83.52,1.5522,204.09,5689.676,301.46,92.1
08/27/2007,1311.52,2022.69,2594.6,159971,75.4375,83.63,1.54993,204.06,5700.305,305.19,92.53
08/28/2007,1283.41,1978.36,2550.1,154586,75.890625,83.72,1.54766,203.47,5854.336,304.17,92.01
08/29/2007,1307.72,2033.58,2561.7,158910,75.8125,83.76,1.55084,204.39,5755.884,311.72,94.07
08/30/2007,1304.15,2047.83,2597,158576,76.109375,83.68,1.54823,204.14,5789.08,311.08,93.77
08/31/2007,1317.76,2068.57,2620.8,164316,75.875,83.66,1.54823,204.44,5735.61,313.97,94.8
09/03/2007,1317.76,2068.57,2625.1,164478,75.875,83.49,1.54823,204.44,5720.511,313.97,95.74
09/04/2007,1329.14,2099.69,2641.6,166931,75.90625,83.41,1.54505,204.23,5698.947,318.38,96.4
09/05/2007,1317.54,2077.39,2589.1,163576,76.390625,83.85,1.5497,204.86,5761.165,321.13,96.95
09/06/2007,1320.22,2077.91,2597,164147,76.203125,83.94,1.55322,205.13,5696.101,323.55,97.51
09/07/2007,1302.59,2043.43,2537.3,164147,76.921875,84.46,1.56252,205.6,5696.101,325.25,97.9
09/10/2007,1298.58,2041.09,2526.9,158681,77.09375,84.82,1.56661,205.57,5694.855,328.6,98.44
09/11/2007,1314.19,2067.28,2565.3,162097,76.828125,84.65,1.56967,206,5624.692,331.74,99.61
09/12/2007,1317.32,2070.13,2570.2,161919,76.640625,84.42,1.57818,205.89,5575.728,338.86,101.44
09/13/2007,1325.12,2074.8,2596.4,165127,76.25,84.18,1.57534,206.03,5558.995,339.62,101.39
09/14/2007,1325.12,2075.32,2577.5,164490,76.328125,84.17,1.57409,203.78,5559.474,335.43,100.2
09/17/2007,1317.99,2055.87,2556.2,162957,76.28125,84.2,1.57319,202.17,5611.531,341.66,101.2
09/18/2007,1356.36,2111.09,2601.9,171008,76.34375,83.86,1.58439,204.09,5487.997,345.65,102
09/19/2007,1364.16,2116.28,2677,172421,76.15625,83.43,1.58258,203.05,5456.97,348.32,103.16
09/20/2007,1355.54,2109.87,2663.6,170683,75.5,83.16,1.5956,203.83,5490.721,352.32,103.98
09/21/2007,1357.97,2120.89,2668.5,174144,75.671875,83.01,1.59616,204.86,5455.849,351.63,104.25
09/24/2007,1355.54,2132.43,2660.6,176300,75.703125,82.91,1.59673,205.01,5461.278,348.75,103.74
09/25/2007,1353.1,2150.63,2641.2,177286,75.78125,83.17,1.60318,204.66,5429.451,342.63,102.04
09/26/2007,1359.52,2162.93,2661.2,179961,75.78125,82.81,1.60216,204.45,5390.514,345.95,101.79
09/27/2007,1366.82,2175.49,2673.9,183482,76,82.85,1.60522,205.63,5373.496,357.06,105.21
09/28/2007,1361.07,2167.54,2670.3,182030,75.9375,83.15,1.61778,207.54,5349.105,351.81,104.08
10/01/2007,1377.44,2189.33,2685.4,187745,75.984375,83.19,1.61405,207.43,5278.015,345.69,102.07
10/02/2007,1375.67,2189.59,2696.9,187165,76.171875,83.18,1.60443,207.11,5312.758,344.87,101.73
10/03/2007,1372.35,2174.46,2692.7,181826,76.078125,83.07,1.59888,206.21,5364.618,344.4,101.48
10/04/2007,1373.68,2176.77,2691.5,181952,76.1875,83.3,1.60013,206.8,5319.116,350.86,103.82
10/05/2007,1390.05,2225.73,2709,188100,75.578125,82.95,1.6025,207.25,5256.121,349.91,103.73
10/08/2007,1382.97,2235.47,2701.8,188593,75.578125,82.9,1.6025,207.25,5296.257,340.43,100.68
10/09/2007,1394.92,2249.83,2708.4,191182,75.515625,83.15,1.59809,206.51,5248.261,345.77,101.87
10/10/2007,1392.26,2252.13,2702.4,190376,75.546875,82.9,1.6016,207.18,5255.089,350.25,103.33
10/11/2007,1385.18,2221.63,2722.4,186837,75.515625,82.7,1.61088,206.36,5246.29,357.92,105.37
10/12/2007,1393.37,2254.95,2717.5,186837,75.375,82.47,1.60635,206.41,5246.29,360.55,105.89
10/15/2007,1380.76,2235.98,2697.5,188404,75.484375,82.46,1.60918,207.24,5283.756,371.06,108.67
10/16/2007,1369.47,2231.37,2687.3,186083,75.609375,82.42,1.60533,206.12,5285.957,377.44,110.36
10/17/2007,1373.9,2252.39,2696.9,187792,76.140625,82.69,1.60771,206.55,5298.882,376.53,109.8
10/18/2007,1368.81,2261.87,2684.8,190089,76.359375,83.08,1.61982,207.51,5211.776,385.45,111.75
10/19/2007,1332.53,2204.2,2682.4,183568,76.828125,83.67,1.61982,208.01,5243.932,381.7,110.68
10/22/2007,1339.39,2226.76,2646.7,184063,76.8125,83.97,1.60397,205.86,5277.125,377.62,109.99
10/23/2007,1350.01,2268.03,2659.4,188866,76.796875,83.9,1.6145,208.06,5229.155,374.33,109.43
10/24/2007,1346.91,2258.8,2646.7,188469,77.15625,84.23,1.61507,207.9,5249.482,382.36,111.44
10/25/2007,1349.56,2248.8,2678.2,187938,77.046875,84.1,1.62197,208.15,5216.588,397.11,115.55
10/26/2007,1365.05,2263.16,2697.5,193419,76.890625,83.94,1.62944,208.24,5145.971,403.26,117.15
10/29/2007,1369.03,2271.61,2716.3,195880,76.890625,84.06,1.63386,209.24,5101.856,410.59,119.3
10/30/2007,1359.3,2273.92,2709.6,193983,76.890625,83.97,1.63499,209.88,5091.037,396.76,115.5
10/31/2007,1376.02,2309.55,2726.6,196587,76.453125,83.63,1.64234,211.26,5045.595,414.98,119.71
11/01/2007,1341.38,2271.61,2681.2,191900,77,83.8,1.6377,211.53,5078.781,410.41,118.51
11/02/2007,1342.93,2279.82,2679.4,191900,77.375,84.03,1.64201,212.04,5078.781,421.13,121.63
11/05/2007,1332.31,2268.8,2666.1,189499,77.25,84.04,1.63884,211.19,5084.168,412.57,119.53
11/06/2007,1349.56,2290.07,2678.8,193661,77.046875,83.97,1.64834,211.87,5038.9,424.51,123.18
11/07/2007,1312.17,2236.24,2670.3,191196,77.25,84.2,1.66136,213.68,5051.279,423.06,123.16
11/08/2007,1305.76,2158.83,2649.7,189806,77.578125,84.32,1.66113,214.09,5065.701,419.06,122.56
11/09/2007,1287.62,2093.46,2611.6,192700,77.828125,84.64,1.66113,212.2,5064.93,422.84,123.08
11/12/2007,1274.52,2039.89,2612.8,184305,77.828125,84.53,1.64823,209.2,5158.551,415.38,121.49
11/13/2007,1312.62,2119.1,2617,187956,77.640625,84.38,1.6531,210.03,5125.518,400.23,117.33
11/14/2007,1307.97,2109.61,2634,194031,77.546875,84.23,1.65978,208.77,5031.408,413.05,120.52
11/15/2007,1290.27,2085,2612.2,194031,78.09375,84.37,1.65491,207.49,5031.408,409.67,119.82
11/16/2007,1292.26,2107.31,2600.7,193571,78.140625,84.51,1.65989,208.31,5061.099,417.54,121.66
11/19/2007,1272.13,2079.37,2568.6,186984,78.53125,84.86,1.66091,208.14,5115.753,421.1,122.54
11/20/2007,1279.65,2087.06,2600.7,186984,78.640625,84.65,1.67755,209.88,5115.753,436.19,126.8
11/21/2007,1254.65,2056.3,2551.6,181506,78.796875,84.99,1.68072,209.49,5162.706,432.89,125.94
11/22/2007,1254.65,2056.3,2558.9,181796,78.796875,85.1,1.68072,209.49,5153.078,432.89,125.49
11/23/2007,1276.11,2083.98,2595.2,182303,78.84375,84.99,1.67947,209.22,5227.168,436.85,127.16
11/26/2007,1247.13,2050.66,2572.2,177857,79.640625,85.03,1.68332,210.43,5279.577,434.72,126.58
11/27/2007,1262.39,2083.98,2567.4,177267,79.1875,84.92,1.68105,210.2,5320.371,420.12,122.86
11/28/2007,1301.33,2148.58,2625.5,184871,78.8125,84.46,1.68241,211.41,5189.137,403.22,119.26
11/29/2007,1302.22,2153.7,2634.6,185462,79.21875,84.72,1.67042,209.42,5176.072,404.95,119.8
11/30/2007,1313.06,2147.55,2667.9,189224,79.171875,84.4,1.6574,208.95,5187.175,394.72,117.2
12/03/2007,1305.76,2127.56,2655.2,188660,79.625,84.7,1.66113,209.99,5180.731,397.39,119.25
12/04/2007,1294.92,2114.48,2634,189460,79.671875,84.99,1.67177,209.03,5217.911,392.98,118.89
12/05/2007,1315.93,2154.47,2678.2,194031,79.703125,84.89,1.6548,205.82,5182.658,389.29,117.51
12/06/2007,1334.08,2179.85,2678.8,196131,79.34375,84.61,1.65672,206.18,5129.162,401.48,119.75
12/07/2007,1333.85,2186,2696.9,196053,78.75,83.8,1.65898,206.43,5079.941,392.8,117.71
12/10/2007,1344.03,2192.66,2709,195093,78.640625,83.38,1.66544,207.94,5104.801,390.93,116.91
12/11/2007,1307.97,2142.94,2698.8,193297,79.5,83.54,1.66102,206.88,5073.15,400.55,119.5
12/12/2007,1318.81,2161.14,2710.3,194715,79.03125,83.07,1.66611,208.03,5122.579,419.99,124.85
12/13/2007,1316.82,2145.76,2650.3,187336,78.671875,83.17,1.65502,207.21,5140.144,410.47,122.55
12/14/2007,1299.12,2124.99,2657,186515,78.390625,82.98,1.63261,204.82,5186.688,406.11,122.38
12/17/2007,1280.09,2079.88,2615.8,178454,78.640625,83.09,1.62944,205.5,5233.174,403.89,121.85
12/18/2007,1288.28,2080.65,2613.4,181947,79,83.13,1.63091,204.67,5230.243,399.59,120.28
12/19/2007,1286.73,2087.57,2606.1,182647,79.265625,83.07,1.62797,203.04,5193.625,404.73,122.1
12/20/2007,1295.29,2129.43,2613.3,183453,79.484375,83.36,1.62141,201.52,5210.022,403.93,121.3
12/21/2007,1315.72,2168.75,2654.7,188346,78.734375,82.96,1.62526,201.77,5163.533,413.91,123.41
12/24/2007,1323.18,2179.66,2654.7,188346,78.5,82.96,1.63035,201.08,5163.533,417.55,123.73
12/25/2007,1323.18,2179.66,2654.7,188346,78.5,82.96,1.63035,201.08,5163.533,417.55,123.73
12/26/2007,1326.04,2191.33,2654.7,191248,78.140625,82.96,1.64143,201.82,5115.125,425.71,125.38
12/27/2007,1308.47,2162.91,2666.7,189456,78.578125,82.78,1.65591,203.04,5090.149,428.6,126.5
12/28/2007,1304.74,2156.32,2661.3,190041,79.0625,83.08,1.66552,202.7,5141.149,425.85,125.3
12/31/2007,1297.49,2135.77,2661.3,190041,79.40625,83.08,1.65014,201.68,5141.149,425.76,125.26
01/01/2008,1297.49,2135.77,2661.3,190041,79.40625,83.08,1.65014,201.68,5141.149,425.76,125.26
01/02/2008,1281.02,2100.51,2627.1,186819,80.09375,83.82,1.66631,201.46,5109.578,441.91,130.59
01/03/2008,1281.24,2106.85,2621.1,186370,80.0625,84,1.66812,200.76,5048.621,439.95,130.27
01/04/2008,1249.84,2014.25,2584.5,180199,80.515625,84.39,1.67129,200.68,5061.313,434.32,129.19
01/07/2008,1248.52,2004.36,2591.7,179818,80.640625,84.49,1.66213,200.36,5084.341,421.81,125.98
01/08/2008,1227.01,1956.92,2600.1,184330,80.640625,84.23,1.66371,200.51,5067.736,427.31,127.52
01/09/2008,1239.74,1985.33,2574.9,184599,80.859375,84.7,1.65828,199.06,5094.085,424.38,125.96
01/10/2008,1248.08,1989.65,2564.1,187055,80.390625,84.67,1.67287,199.4,5061.629,415.69,123.09
01/11/2008,1236.45,1953.88,2555.7,184106,80.828125,84.65,1.67163,199.01,5028.333,411.16,121.55
01/14/2008,1247.43,1983.81,2565.3,184256,80.875,84.84,1.68158,198.93,4993.283,417.86,124.02
01/15/2008,1219.1,1940.18,2505.9,177834,81.296875,85.06,1.67706,199.76,5036.607,407.66,121.64
01/16/2008,1208.56,1908.72,2486.7,174403,81.25,85.37,1.65738,199.74,5090.87,402.96,119.87
01/17/2008,1176.72,1883.35,2454.3,168799,81.609375,85.32,1.65885,200.44,5129.696,399.81,118.87
01/18/2008,1163.99,1876.76,2417.1,169428,81.703125,85.43,1.65331,198.81,5143.781,401.76,119.51
01/21/2008,1163.99,1876.76,2244.3,159072,81.703125,85.83,1.65331,198.81,5267.1,401.76,117.2
01/22/2008,1149.93,1827.54,2273.7,165270,82.515625,85.25,1.65071,199.44,5158.521,398.59,118.46
01/23/2008,1178.26,1834.14,2163.3,159202,82.765625,85.98,1.64822,198.4,5243.968,388.67,116.01
01/24/2008,1187.7,1864.07,2297.7,170092,81.703125,85.22,1.66722,200.73,5136.231,399.48,119.29
01/25/2008,1171.67,1819.93,2274.9,170092,81.96875,85.44,1.65772,201.4,5136.231,405.29,121.75
01/28/2008,1189.68,1836.93,2268.9,173154,81.921875,85.6,1.66937,201.64,5122.152,406.54,122.39
01/29/2008,1196.26,1838.7,2297.1,175903,81.59375,85.26,1.66937,202.27,5112.086,409.45,123.22
01/30/2008,1186.16,1838.2,2285.1,176733,81.234375,85.11,1.68283,202.71,5111.514,412.53,123.93
01/31/2008,1211.63,1874.98,2292.3,175253,81.734375,85.71,1.68057,202.33,5052.354,409.94,123.5
02/01/2008,1227.01,1890.96,2330.7,180970,81.96875,85.77,1.67254,200.07,5013.009,397.47,119.79
02/04/2008,1210.98,1853.67,2330.1,180970,81.796875,85.59,1.67502,200.73,5013.009,402.21,121.17
02/05/2008,1179.8,1811.31,2238.9,180970,82.234375,86.21,1.65523,199.7,5013.009,395.01,118.96
02/06/2008,1168.16,1774.01,2267.7,173871,82.140625,85.87,1.65263,199.33,5031.622,389.34,117.57
02/07/2008,1177.16,1793.04,2230.5,174607,81.59375,86.09,1.63374,197.38,5049.228,393.67,118.54
02/08/2008,1168.38,1802.68,2233.5,174825,81.984375,86.1,1.63906,197.87,5074.336,410.03,123.14
02/11/2008,1175.4,1823.74,2216.7,179245,82.15625,86.26,1.64008,198.35,5041.529,418.16,125.27
02/12/2008,1185.51,1816.38,2289.9,182766,81.859375,85.54,1.6489,199.59,5019.63,414.54,124.37
02/13/2008,1197.8,1847.08,2291.7,185262,81.921875,85.59,1.6472,199.89,5002.241,416.73,125
02/14/2008,1186.6,1820.69,2285.7,182828,81.390625,85.29,1.65365,200.36,5013.824,426.51,128
02/15/2008,1186.82,1812.83,2239.5,180622,81.53125,85.51,1.65772,199.3,5027.015,426.69,127.29
02/18/2008,1186.82,1812.83,2286.3,185919,81.53125,85.14,1.65772,199.3,4977.222,426.69,127.67
02/19/2008,1190.56,1807.75,2289.9,184040,80.96875,85.35,1.66507,198.33,4960.491,445.69,132.58
02/20/2008,1193.63,1815.62,2262.3,187909,80.734375,85.15,1.66337,197.78,4935.609,445.69,132.39
02/21/2008,1183.09,1802.17,2273.1,188204,81.5625,85.15,1.67491,199.68,4893.821,439.12,129.45
02/22/2008,1190.56,1807.25,2242.5,190226,81.578125,85.23,1.67582,200.41,4881.18,441.71,130.49
02/25/2008,1204.61,1811.81,2285.7,191307,80.96875,84.92,1.67559,200.26,4878.266,443.59,131.41
02/26/2008,1214.49,1823.23,2318.1,192607,81.203125,84.76,1.6921,202.23,4813.212,450.97,133.8
02/27/2008,1212.51,1826.78,2319.9,193718,81.265625,84.65,1.70907,202.03,4780.442,445.42,132.19
02/28/2008,1199.56,1810.54,2276.1,193306,82.03125,85.23,1.72004,202.93,4781.188,458.61,135.72
02/29/2008,1169.26,1774.01,2232.9,187690,83.109375,85.98,1.71744,202.48,4834.57,455.26,134.65
03/03/2008,1169.91,1762.34,2207.1,190042,83.125,86.26,1.71778,202.15,4775.207,457.98,135.16
03/04/2008,1165.52,1768.18,2169.3,187716,83.03125,86.48,1.71936,202.27,4815.243,444.89,131.18
03/05/2008,1172.99,1785.43,2211.9,190954,82.625,86.1,1.72581,202.89,4776.719,467.24,136.72
03/06/2008,1148.84,1739.51,2172.3,186296,83,86.44,1.73734,204.67,4796.319,471.48,138.02
03/07/2008,1135.44,1733.93,2143.5,182270,83.546875,86.55,1.73565,205.27,4807.29,470.05,137.71
03/10/2008,1120.29,1701.46,2129.1,177177,84.09375,87.02,1.73576,204.74,4872.818,482.35,140.11
03/11/2008,1162.89,1776.3,2169.3,183047,83.125,86.59,1.73203,204.09,4811.389,486.15,141.57
03/12/2008,1150.15,1760.32,2186.1,182854,83.828125,86.71,1.75544,206.25,4777.126,491.38,142.95
03/13/2008,1153.45,1774.27,2164.5,183313,83.75,86.77,1.76268,206.81,4834.22,493.21,144.49
03/14/2008,1134.34,1743.32,2144.7,181522,84.65625,86.86,1.77172,206.08,4895.536,492.67,144.15
03/17/2008,1122.93,1714.65,2064.3,177568,85.203125,87.15,1.77911,204.06,4924.26,472.42,138.11
03/18/2008,1170.35,1790.76,2135.1,181817,84.5625,86.68,1.77707,205.78,4838.276,491.78,143.29
03/19/2008,1140.09,1743.74,2118.5,173700,85.0625,86.66,1.7665,202.46,4906.469,464.76,136.72
03/20/2008,1162.24,1769.52,2104.4,173556,85.203125,86.65,1.7457,202.3,4940.1,461.59,136.25
03/21/2008,1162.24,1769.52,2104.4,173556,85.203125,86.65,1.7457,202.3,4940.1,461.59,136.25
03/24/2008,1185.71,1839.55,2104.4,176174,84.0625,86.65,1.74456,202.45,4977.181,457.15,135.55
03/25/2008,1185.71,1846.37,2180.5,179681,84.28125,85.69,1.76491,204.08,4938.705,458.78,136.55
03/26/2008,1171.67,1830.45,2168.8,180364,84.375,85.54,1.79036,204.74,4919.369,479.99,141.15
03/27/2008,1166.63,1811.99,2193.4,178407,84.171875,85.34,1.7865,204.53,4946.658,487.61,142.53
03/28/2008,1157.19,1799.86,2186.6,176738,84.40625,85.31,1.78457,203.31,4967.808,478.72,140.86
03/31/2008,1161.58,1810.48,2178.7,177735,84.59375,85.5,1.78752,202.51,4987.797,460.41,136.15
04/01/2008,1202.38,1878.48,2255.4,183707,83.71875,85.02,1.76695,201.83,4970.193,457.69,135.97
04/02/2008,1202.82,1883.03,2280.6,185443,83.5,84.91,1.774,203.1,4913.352,475.14,140.83
04/03/2008,1205.01,1888.08,2269.5,187839,83.5,84.99,1.77604,203.86,4889.401,470.61,139.16
04/04/2008,1203.69,1890.61,2281.8,188853,84.140625,85.17,1.78104,203.53,4863.904,481.49,142.39
04/07/2008,1203.91,1886.56,2300.8,188046,83.546875,84.8,1.77979,202.98,4844.252,494.45,145.43
04/08/2008,1202.82,1875.44,2286.1,188987,83.53125,84.74,1.78116,201.27,4820.04,491.78,144.34
04/09/2008,1193.38,1857.75,2267.1,185969,84.046875,84.71,1.79298,201.89,4800.503,502.52,147.24
04/10/2008,1195.58,1879.49,2256.6,185475,83.59375,85.02,1.78388,201.61,4789.566,499.07,146.87
04/11/2008,1171.67,1826.4,2223.5,182839,84.0625,85.41,1.794,201.63,4799.397,499.21,147.62
04/14/2008,1167.94,1816.29,2203.2,181723,83.859375,85.49,1.79104,201.89,4787.753,506.55,149.07
04/15/2008,1172.11,1816.79,2212.4,182663,83.484375,85.16,1.78923,200.59,4777.732,515.75,151.79
04/16/2008,1202.82,1883.03,2251.1,187726,82.90625,84.68,1.80843,201.6,4722.091,520.92,153.26
04/17/2008,1203.91,1887.83,2238.2,188641,82.75,84.39,1.80116,203.8,4700.516,520.6,152.95
04/18/2008,1217.73,1924.23,2294.1,189621,82.59375,83.98,1.79184,204.02,4735.795,528.9,154.98
04/21/2008,1217.95,1935.35,2268.3,189621,82.765625,84.09,1.80491,202.63,4735.795,531.04,155.67
04/22/2008,1211.37,1916.14,2247.4,191213,82.671875,83.86,1.81423,204.2,4706.816,537.59,157.74
04/23/2008,1209.4,1926.76,2265.2,189762,82.546875,83.96,1.8023,202.7,4700.434,538.64,158.43
